it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,Ground Clearance Unladen
0,Petrol,Hatchback,"32,098",Automatic,1,1st Owner,Maruti,Maruti Baleno,2019,3960,1.2 CVT Zeta,₹ 7.53 Lakh,₹ 7.90 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1498 cc,Petrol,Comprehensive,"32,098 Kms",First Owner,TS04,Aug 2018,5 Seats,Automatic,2018,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Engine Start Stop Button', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Anti Theft Device', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,16,5,White,VVT Petrol Engine,1197,115Nm@4000rpm,4,4,DOHC,MPFI,78.3 x 86.4 mm,18.5:1,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,920kg,1360kg,CVT,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",16,5,339-litres,180 Kmph,12.79 seconds,116mm
0,Diesel,Sedan,"1,00,000",Manual,1,1st Owner,Honda,Honda City,2015,1284,i DTEC SV,₹ 5.20 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",999 cc,Diesel,Third Party insurance,"1,00,000 Kms",First Owner,AP07,2021,5 Seats,Manual,2021,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Rear Window Defogger', 'Wheel Covers', 'Power Antenna', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Radio', 'Speakers Front', 'Speakers Rear']",26 kmpl,1498 CC,98.6bhp@3600rpm,200Nm,16,5,Others,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4,4,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1150kg,1360kg,6 Speed ,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",16,4,510-litres,190 Kmph,10 Seconds,116mm
0,Petrol,Hatchback,"48,556",Automatic,1,1st Owner,Renault,Renault KWID,2018,8707,1.0 RXT Optional AT 2016-2019,₹ 3.94 Lakh,₹ 4.17 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1582 cc,Petrol,Third Party,"48,556 Kms",First Owner,TS10,Mar 2020,5 Seats,Automatic,2019,"['Power Steering', 'Power Windows Front', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Cup Holders Front', 'Navigation System', 'Voice Control', 'Gear Shift Indicator', 'Air Conditioner', 'Heater', 'Digital Odometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Manually Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Power Antenna', 'Rear Spoiler', 'Halogen Headlamps', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'No Of Airbags', 'Radio', 'Speakers Front', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",23.01 kmpl,999 CC,67bhp@5500rpm,91Nm,16,5,Red,Petrol Engine,999,91Nm@4250rpm,3,4,DOHC,MPFi,76.0 X 82.5 mm,16.0:1,No,No,3679mm,1579mm,1478mm,2422mm,1480mm,1465mm,750,1360kg,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,"Tubeless,Radial",16,5,300,155.8 kmph,13.90 Seconds,116mm
0,Diesel,Sedan,"76,654",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2018,5962,CRDi 1.6 AT SX Plus,₹ 9.91 Lakh,₹ 10.12 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1493 cc,Diesel,Third Party insurance,"76,654 Kms",First Owner,TS07,Jul 2016,5 Seats,Automatic,2015,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Steering Mounted Tripmeter', 'Tailgate Ajar', 'Battery Saver', 'Lane Change Indicator', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Sun Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Impact Sensing Auto Door Lock', 'No Of Airbags', 'Cd Player', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",22 kmpl,1582 CC,126.2bhp@4000rpm,259.87nm,16,5,White,U2 VGT Diesel Engine,1582,259.87nm@1500-3000rpm,4,4,DOHC,CRDi,76.0 X 82.5 mm,16.0:1,Yes,No,4440mm,1729mm,1475mm,2600mm,1480mm,1465mm,1285,1360kg,6 Speed,FWD,5,Power,4.9 metres,Disc,Drum,Tubeless,16,4,480,155.8 kmph,13.90 Seconds,116mm
0,Diesel,SUV,"50,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2021,8471,SX Executive Diesel BSVI,₹ 14 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Diesel,Third Party insurance,"50,000 Kms",First Owner,TS08,Aug 2010,5 Seats,Manual,2010,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Gear Shift Indicator', 'Battery Saver', 'Lane Change Indicator', 'Remote Engine Start Stop', 'Adjustable Headrest', 'Power Boot', 'Hands Free Tailgate', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Sun Roof', 'Moon Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Roof Rail', 'LEDDRLs', 'LEDHeadlights', 'LEDTaillights', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Vehicle Stability Control System', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'Speed Alert', 'No Of Airbags', 'Eletronic Stability Control', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Bluetooth', 'Touch Screen', 'Number Of Speaker', 'Apple Car Play', 'Android Auto', 'Wireless Phone Charging']",22 kmpl,1493 CC,113.45bhp@4000rpm,250Nm,17,5,Others,1.5 L U2 CRDi Diesel,1493,250Nm@1500-2750rpm,4,4,DOHC,CRDi,76.0 X 82.5 mm,16.0:1,Yes,No,4300mm,1790mm,1635mm,2610mm,1480mm,1465mm,1635,1360kg,6-speed,FWD,5,Power,4.9 metres,Disc,Disc,"Tubeless, Radial",17,5,480,155.8 kmph,13.90 Seconds,116mm
0,Petrol,Hatchback,"39,014",Automatic,1,1st Owner,Toyota,Toyota Glanza,2019,6978,V CVT,₹ 7.73 Lakh,₹ 8.05 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1368 cc,Petrol,Third Party insurance,"39,014 Kms",First Owner,AP11,Jun 2010,5 Seats,Automatic,2010,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Voice Control', 'Adjustable Headrest', 'Power Boot', 'Hands Free Tailgate', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Automatic Driving Lights', 'LEDDRLs', 'LEDHeadlights', 'LEDTaillights', 'Projector Headlamps', 'Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Anti Pinch Power Windows', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Speed Alert', 'No Of Airbags', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker', 'Apple Car Play', 'Android Auto']",19.56 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,R16,5,Others,Petrol Engine,1197,113Nm@4200rpm,4,4,DOHC,CRDi,76.0 X 82.5 mm,16.0:1,No,No,3995mm,1745mm,1510mm,2520mm,1480mm,1465mm,935kg,1360kg,5-Speed,FWD,5,Electric,4.9,Disc,Drum,Radial,R16,5,339,155.8 kmph,13.90 Seconds,116mm
0,Petrol,Hatchback,"1,05,000",Manual,2,2nd Owner,Fiat,Fiat Abarth Avventura,2015,718,1.4 T-Jet,₹ 4.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1991 cc,Petrol,Third Party insurance,"1,05,000 Kms",Second Owner,AP09,2022,5 Seats,Manual,2022,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Rear ACVents', 'Voice Control', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Smoke Headlamps', 'Roof Rail', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Follow Me Home Headlamps', 'Anti Theft Device', 'Pretensioners And Force Limiter Seatbelts', 'No Of Airbags', 'Cd Player', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",17.1 kmpl,1368 CC,140bhp@5500rpm,210nm,16,5,Black,T-Jet Petrol Engine,1368,210nm@2000-4000rpm,4,4,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,3989mm,1706mm,1542mm,2510mm,1480mm,1465mm,1255kg,1360kg,5 Speed,FWD,5,Power,5 metres,Disc,Disc,"Tubeless,Radial",16,5,280-litres,190 Kmph,9.9 Seconds,116mm
0,Diesel,Sedan,"95,000",Manual,1,1st Owner,Chevrolet,Chevrolet Cruze,2010,477,LTZ,₹ 4.65 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",2982 cc,Diesel,Third Party insurance,"95,000 Kms",First Owner,TS10,Jul 2021,5 Seats,Manual,2020,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Cigarette Lighter', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Sun Roof', 'Moon Roof', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Cd Player', 'Cd Changer', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Speakers Rear']",18.3 kmpl,1991 CC,147.9bhp@4000rpm,327Nm,16,5,Black,"4 Cylinder, VCDi",1991,327Nm@2600rpm,4,4,SOHC,CRDI,76.0 X 82.5 mm,16.0:1,No,No,4597mm,1788mm,1477mm,2685mm,1544mm,1558mm,1520kg,1360kg,5 Speed,FWD,5,Power,5.4m,Disc,Disc,"Tubeless,Radial",16,4,280-litres,190 Kmph,9.9 Seconds,116mm
0,Diesel,SUV,"1,22,000",Manual,1,1st Owner,Toyota,Toyota Fortuner,2010,2263,3.0 Diesel,₹ 11.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Diesel,Third Party insurance,"1,22,000 Kms",First Owner,TS09,2017,7 Seats,Manual,2017,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Rear ACVents', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Cigarette Lighter', 'Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Side Stepper', 'Outside Rear View Mirror Turn Indicators', 'Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Xenon Headlamps', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Cd Player', 'Cd Changer', 'Dvd Player', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Speakers Rear']",11.5 kmpl,2982 CC,171 PS @ 3600 rpm,343 Nm ,17,7,Silver,4 Cylinders In-line,2982,343 Nm @ 1400-3400 rpm,4,4,DOHC,Common-Rail type,76.0 X 82.5 mm,16.0:1,Yes,No,4695 mm,1840 mm,1850 mm,2750 mm,1540 mm,1540 mm,1955 kg,2510 kg,5 Speed,4WD,7,Power,5.9 m,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",17,5,280-litres,176 Kmph,9.6 Seconds,116mm
0,Petrol,SUV,"10,000",Automatic,1,1st Owner,Mahindra,Mahindra XUV300,2022,8579,W6 AMT Sunroof NT BSVI,₹ 13 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",2198 cc,Petrol,Third Party insurance,"10,000 Kms",First Owner,TS09,2015,5 Seats,Automatic,2015,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Lane Change Indicator', 'Adjustable Headrest', 'Power Boot', 'Hands Free Tailgate', 'Air Conditioner', 'Heater', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Integrated Antenna', 'Sun Roof', 'Moon Roof', 'Roof Rail', 'LEDTaillights', 'Halogen Headlamps', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Ebd', 'Follow Me Home Headlamps', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'No Of Airbags', 'Eletronic Stability Control', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",16.5 kmpl,1197 CC,108.62bhp@5000rpm,200Nm,17,5,Others,1.2L Petrol,1197,200Nm@2000-3500rpm,3,4,DOHC,Common-Rail type,76.0 X 82.5 mm,16.0:1,Yes,No,3995mm,1821mm,1627mm,2600mm,1540 mm,1540 mm,1350,2510 kg,6 Speed,4WD,5,Power,5.3,Disc,Disc,"Tubeless, Radial",17,5,280-litres,176 Kmph,9.6 Seconds,116mm
